Geely,GC6,2014,,GASOLINE,FORWARD_CONTROL,MECHANICAL,1.5,1498,94,IN_STOCK,131649,040001,used,CONDITION_OK,429000,4684,4250,1128,Москва,B,Седан,4,,LEFT,150,,CHINESE,True,2,ORIGINAL,40,COMMERCIAL,ECONOMY,2014,2016,324000,343000,1119479890-c4e66e3b
Geely,GC6,2014,,GASOLINE,FORWARD_CONTROL,MECHANICAL,1.5,1498,94,IN_STOCK,74500,FAFBFB,used,CONDITION_OK,469000,5121,4646,1504,Чебоксары,B,Седан,4,,LEFT,150,,CHINESE,True,2,ORIGINAL,26,COMMERCIAL,ECONOMY,2014,2016,351000,370000,1119637335-ff70f1b5
Geely,GC6,2014,,GASOLINE,FORWARD_CONTROL,MECHANICAL,1.5,1498,94,IN_STOCK,195572,C49648,used,CONDITION_OK,445000,4858,4408,1880,Воронеж,B,Седан,4,,LEFT,150,,CHINESE,True,2,ORIGINAL,31,COMMERCIAL,ECONOMY,2014,2016,349000,369000,1119579103-ad7a30cb
Geely,GC6,2014,,GASOLINE,FORWARD_CONTROL,MECHANICAL,1.5,1498,94,IN_STOCK,121950,040001,used,CONDITION_OK,425000,4640,4210,235,Екатеринбург,B,Седан,4,,LEFT,150,,CHINESE,True,3,ORIGINAL,31,COMMERCIAL,ECONOMY,2014,2016,366000,385000,1119580984-b40c4825
Geely,GC6,2014,,GASOLINE,FORWARD_CONTROL,MECHANICAL,1.5,1498,94,IN_STOCK,96831,040001,used,CONDITION_OK,419800,4583,4159,235,Екатеринбург,B,Седан,4,,LEFT,150,,CHINESE,True,1,ORIGINAL,42,COMMERCIAL,ECONOMY,2014,2016,359000,381000,1119455363-7f876560
Geely,GC6,2014,,GASOLINE,FORWARD_CONTROL,MECHANICAL,1.5,1498,94,IN_STOCK,153705,660099,used,CONDITION_OK,200000,2184,1981,2256,Санкт-Петербург,B,Седан,4,,LEFT,150,,CHINESE,True,4,ORIGINAL,723,PRIVATE,ECONOMY,2014,2016,240000,261000,1104857581-1dd76705
Geely,GC6,2014,,GASOLINE,FORWARD_CONTROL,MECHANICAL,1.5,1498,94,IN_STOCK,149000,CACECB,used,CONDITION_OK,420000,4586,4161,1128,Краснодар,B,Седан,4,,LEFT,150,,CHINESE,True,4,DUPLICATE,59,PRIVATE,ECONOMY,2014,2016,329000,347000,1119251281-a9b2b003
Geely,GC6,2014,,GASOLINE,FORWARD_CONTROL,MECHANICAL,1.5,1498,94,IN_STOCK,107900,FAFBFB,used,CONDITION_OK,459000,5011,4547,485,Челябинск,B,Седан,4,,LEFT,150,,CHINESE,True,2,ORIGINAL,42,PRIVATE,ECONOMY,2014,2016,328000,348000,1119458851-efede240
Geely,GC6,2014,,GASOLINE,FORWARD_CONTROL,MECHANICAL,1.5,1498,94,IN_STOCK,108321,040001,used,CONDITION_OK,370000,4040,3665,235,Нижний Тагил,B,Седан,4,,LEFT,150,,CHINESE,True,1,ORIGINAL,19,PRIVATE,ECONOMY,2014,2016,292000,311000,1119710952-d3d2937f
Geely,GC6,2014,,GASOLINE,FORWARD_CONTROL,MECHANICAL,1.5,1498,94,IN_STOCK,22080,EE1D19,used,CONDITION_OK,490000,5350,4854,658,Омск,B,Седан,4,,LEFT,150,,CHINESE,True,3,ORIGINAL,566,PRIVATE,ECONOMY,2014,2016,391000,416000,1106548978-7b2157d0
Geely,GC6,2014,,GASOLINE,FORWARD_CONTROL,MECHANICAL,1.5,1498,94,IN_STOCK,120000,97948F,used,CONDITION_OK,330000,3603,3269,658,Ставрополь,B,Седан,4,,LEFT,150,,CHINESE,True,3,DUPLICATE,97,PRIVATE,ECONOMY,2014,2016,336000,356000,1118834229-768b1c94
Geely,GC6,2014,,GASOLINE,FORWARD_CONTROL,MECHANICAL,1.5,1498,94,IN_STOCK,22000,FAFBFB,used,CONDITION_OK,545000,5950,5399,1410,Белгород,B,Седан,4,,LEFT,150,,CHINESE,True,2,DUPLICATE,25,PRIVATE,ECONOMY,2014,2016,373000,397000,1119651961-c41aafa8
Geely,GC6,2014,,GASOLINE,FORWARD_CONTROL,MECHANICAL,1.5,1498,94,IN_STOCK,160000,FAFBFB,used,CONDITION_OK,290000,3166,2873,1410,Курчатов,B,Седан,4,,LEFT,150,,CHINESE,True,2,ORIGINAL,20,PRIVATE,ECONOMY,2014,2016,307000,329000,1119707520-a9d41b58
Geely,GC6,2014,,GASOLINE,FORWARD_CONTROL,MECHANICAL,1.5,1498,94,IN_STOCK,91000,660099,used,CONDITION_OK,460000,5022,4557,940,Тюрнясево,B,Седан,4,,LEFT,150,,CHINESE,True,3,ORIGINAL,50,PRIVATE,ECONOMY,2014,2016,321000,342000,1119359062-8c17191c
Geely,GC6,2014,,GASOLINE,FORWARD_CONTROL,MECHANICAL,1.5,1498,94,IN_STOCK,160000,FAFBFB,used,CONDITION_OK,450000,4913,4458,,Орск,B,Седан,4,,LEFT,150,,CHINESE,True,2,ORIGINAL,56,PRIVATE,ECONOMY,2014,2016,312000,333000,1119284504-ab8f65ee
Geely,GC6,2014,,GASOLINE,FORWARD_CONTROL,MECHANICAL,1.5,1498,94,IN_STOCK,240300,97948F,used,CONDITION_OK,380000,4149,3765,2162,Кудымкар,B,Седан,4,,LEFT,150,,CHINESE,True,3,ORIGINAL,53,PRIVATE,ECONOMY,2014,2016,271000,294000,1119330478-a03459c4
Geely,GC6,2014,,GASOLINE,FORWARD_CONTROL,MECHANICAL,1.5,1498,94,IN_STOCK,156000,FAFBFB,used,CONDITION_OK,360000,3930,3566,1410,Новатор,B,Седан,4,,LEFT,150,,CHINESE,True,3,ORIGINAL,20,PRIVATE,ECONOMY,2014,2016,254000,277000,1119703616-40a555a8
